"species","method","accuracy","pa","pool"
"Jynx_torquilla","B",0.0499536711278644,"abu","Po"
"Lagopus_lagopus","B",-0.234523376887654,"abu","Po"
"Lanius_collurio","B",0.102923912236518,"abu","Po"
"Larus_argentatus","B",0.537788671747866,"abu","Po"
"Larus_canus","B",0.412997836260753,"abu","Po"
"Larus_marinus","B",0.829859169641559,"abu","Po"
"Larus_ridibundus","B",0.452795620924164,"abu","Po"
"Loxia_curvirostra","B",0.202892238984126,"abu","Po"
"Loxia_pytyopsittacus","B",0.236393842960692,"abu","Po"
"Lullula_arborea","B",0.112854188735216,"abu","Po"
"Luscinia_luscinia","B",0.615554851090034,"abu","Po"
"Luscinia_svecica","B",0.51010458335729,"abu","Po"
"Mergus_merganser","B",0.5987292271277,"abu","Po"
"Motacilla_alba","B",0.555967143720964,"abu","Po"
"Motacilla_flava","B",0.367998839763423,"abu","Po"
"Muscicapa_striata","B",0.441653428779968,"abu","Po"
"Numenius_arquata","B",0.25404217285617,"abu","Po"
"Numenius_phaeopus","B",0.158048144604425,"abu","Po"
"Oenanthe_oenanthe","B",0.723329458216815,"abu","Po"
"Pandion_haliaetus","B",0.102612048332648,"abu","Po"
"Parus_ater","B",0.409156610085487,"abu","Po"
"Parus_caeruleus","B",0.146780633136263,"abu","Po"
"Parus_cristatus","B",0.222769451360079,"abu","Po"
"Parus_major","B",0.565424312048025,"abu","Po"
"Parus_montanus","B",0.279202384234606,"abu","Po"
"Parus_palustris","B",-0.0232406431412217,"abu","Po"
"Passer_domesticus","B",0.675408429504536,"abu","Po"
"Passer_montanus","B",-0.0653904127788466,"abu","Po"
"Perisoreus_infaustus","B",-0.342216253029976,"abu","Po"
"Phalacrocorax_carbo","B",0.327417234624223,"abu","Po"
"Phasianus_colchicus","B",0.304452356099576,"abu","Po"
"Phoenicurus_phoenicurus","B",0.448282731435454,"abu","Po"
"Phylloscopus_collybita","B",-0.00938677843358901,"abu","Po"
"Phylloscopus_sibilatrix","B",0.208826722470547,"abu","Po"
"Phylloscopus_trochilus","B",0.375220119234094,"abu","Po"
"Pica_pica","B",0.231885548137513,"abu","Po"
"Picus_viridis","B",0.00597660803900891,"abu","Po"
"Pluvialis_apricaria","B",0.656309996531785,"abu","Po"
"Podiceps_cristatus","B",0.19615491936563,"abu","Po"
"Prunella_modularis","B",0.457136016065098,"abu","Po"
"Pyrrhula_pyrrhula","B",-0.0684607690295989,"abu","Po"
"Regulus_regulus","B",0.569204186938881,"abu","Po"
"Saxicola_rubetra","B",0.280993203342308,"abu","Po"
"Scolopax_rusticola","B",0.0644241966896246,"abu","Po"
"Sitta_europaea","B",0.340025680713622,"abu","Po"
"Sterna_hirundo","B",0.138997030791091,"abu","Po"
"Sturnus_vulgaris","B",0.581891093688962,"abu","Po"
"Sylvia_atricapilla","B",0.653700210558976,"abu","Po"
"Sylvia_borin","B",0.337413602877204,"abu","Po"
"Sylvia_communis","B",0.741745178601936,"abu","Po"
"Sylvia_curruca","B",0.427529218523101,"abu","Po"
"Tetrao_tetrix","B",-0.00572465842387494,"abu","Po"
"Tetrao_urogallus","B",0.125679497172112,"abu","Po"
"Tringa_glareola","B",0.504917874747989,"abu","Po"
"Tringa_nebularia","B",0.323826649031758,"abu","Po"
"Tringa_ochropus","B",0.0690916409395525,"abu","Po"
"Tringa_totanus","B",0.316791039050133,"abu","Po"
"Troglodytes_troglodytes","B",0.629497600597669,"abu","Po"
"Turdus_iliacus","B",0.378608432826362,"abu","Po"
"Turdus_merula","B",0.780139470711238,"abu","Po"
"Turdus_philomelos","B",0.520511946780322,"abu","Po"
"Turdus_pilaris","B",0.251244252584781,"abu","Po"
"Turdus_torquatus","B",0.280228031513031,"abu","Po"
"Turdus_viscivorus","B",0.201048449054944,"abu","Po"
"Vanellus_vanellus","B",0.433527042726593,"abu","Po"
"Acrocephalus_palustris","A",0.531228602678604,"abu","Po"
"Acrocephalus_schoenobaenus","A",0.108947190926342,"abu","Po"
"Acrocephalus_scirpaceus","A",0.262234938579516,"abu","Po"
"Actitis_hypoleucos","A",0.216747815940797,"abu","Po"
"Aegithalos_caudatus","A",0.335742442285643,"abu","Po"
"Alauda_arvensis","A",0.641826219819234,"abu","Po"
"Anas_crecca","A",0.20613404002928,"abu","Po"
"Anas_platyrhynchos","A",0.576314514639165,"abu","Po"
"Anser_anser","A",0.299393072288607,"abu","Po"
"Anthus_pratensis","A",0.606692076011054,"abu","Po"
"Anthus_trivialis","A",0.550399175494247,"abu","Po"
"Apus_apus","A",0.362576078844754,"abu","Po"
"Ardea_cinerea","A",0.403935015846351,"abu","Po"
"Aythya_fuligula","A",0.454146752771762,"abu","Po"
"Bonasa_bonasia","A",-0.016283677609945,"abu","Po"
"Branta_canadensis","A",0.32108203514115,"abu","Po"
"Bucephala_clangula","A",0.428728478381236,"abu","Po"
"Buteo_buteo","A",0.397765872029111,"abu","Po"
"Carduelis_cannabina","A",0.656279930101438,"abu","Po"
"Carduelis_carduelis","A",0.0613200544670242,"abu","Po"
"Carduelis_chloris","A",0.327003241538383,"abu","Po"
"Carduelis_flammea","A",0.334071118651528,"abu","Po"
"Carduelis_spinus","A",0.323966655995346,"abu","Po"
"Carpodacus_erythrinus","A",0.362372626508184,"abu","Po"
"Certhia_familiaris","A",0.280536859709331,"abu","Po"
"Coccothraustes_coccothraustes","A",0.278185614300462,"abu","Po"
"Columba_livia","A",0.330859570211215,"abu","Po"
"Columba_oenas","A",0.478646435817892,"abu","Po"
"Columba_palumbus","A",0.778696670769355,"abu","Po"
"Corvus_corax","A",0.250106210012946,"abu","Po"
"Corvus_corone","A",0.67837437723476,"abu","Po"
"Corvus_monedula","A",0.721750109181481,"abu","Po"
"Cuculus_canorus","A",0.206649670301584,"abu","Po"
"Cygnus_cygnus","A",0.281260424621771,"abu","Po"
"Cygnus_olor","A",0.509465338523283,"abu","Po"
"Delichon_urbicum","A",0.326967865961251,"abu","Po"
"Dendrocopos_major","A",0.368233255473359,"abu","Po"
"Dryocopus_martius","A",0.155403342485773,"abu","Po"
"Emberiza_citrinella","A",0.531671514315983,"abu","Po"
"Emberiza_rustica","A",0.833339772994338,"abu","Po"
"Emberiza_schoeniclus","A",0.247106190632747,"abu","Po"
"Erithacus_rubecula","A",0.71173728654126,"abu","Po"
"Falco_tinnunculus","A",0.58636631654934,"abu","Po"
"Ficedula_hypoleuca","A",0.110809657158354,"abu","Po"
"Fringilla_coelebs","A",0.701347719326482,"abu","Po"
"Fringilla_montifringilla","A",0.77679699890758,"abu","Po"
"Fulica_atra","A",0.396268930614118,"abu","Po"
"Gallinago_gallinago","A",0.229062207575495,"abu","Po"
"Garrulus_glandarius","A",0.471784104873513,"abu","Po"
"Gavia_arctica","A",-0.0732271692093007,"abu","Po"
"Gavia_stellata","A",0.0864498378430855,"abu","Po"
"Grus_grus","A",0.327975458379712,"abu","Po"
"Haematopus_ostralegus","A",0.619165816981572,"abu","Po"
"Hippolais_icterina","A",0.432900264197314,"abu","Po"
"Hirundo_rustica","A",0.51112110244341,"abu","Po"
"Jynx_torquilla","A",0.0421933594180872,"abu","Po"
"Lagopus_lagopus","A",-0.114375656434998,"abu","Po"
"Lanius_collurio","A",0.114799017785304,"abu","Po"
"Larus_argentatus","A",0.54187083789805,"abu","Po"
"Larus_canus","A",0.426415646861164,"abu","Po"
"Larus_marinus","A",0.708976405078649,"abu","Po"
"Larus_ridibundus","A",0.551282465013124,"abu","Po"
"Loxia_curvirostra","A",0.26157978278949,"abu","Po"
"Loxia_pytyopsittacus","A",0.29720369621081,"abu","Po"
"Lullula_arborea","A",0.0656193747709985,"abu","Po"
"Luscinia_luscinia","A",0.63415830886191,"abu","Po"
"Luscinia_svecica","A",0.137363831636419,"abu","Po"
"Mergus_merganser","A",0.597141157720364,"abu","Po"
"Motacilla_alba","A",0.512468461833021,"abu","Po"
"Motacilla_flava","A",0.507059852639542,"abu","Po"
"Muscicapa_striata","A",0.472608746310491,"abu","Po"
"Numenius_arquata","A",0.388715210893487,"abu","Po"
"Numenius_phaeopus","A",0.269748994407653,"abu","Po"
"Oenanthe_oenanthe","A",0.72593386408893,"abu","Po"
"Pandion_haliaetus","A",0.265717314046784,"abu","Po"
"Parus_ater","A",0.498190801047742,"abu","Po"
"Parus_caeruleus","A",0.280508159872326,"abu","Po"
"Parus_cristatus","A",0.214471080050037,"abu","Po"
"Parus_major","A",0.673555851434846,"abu","Po"
"Parus_montanus","A",0.275098272286675,"abu","Po"
"Parus_palustris","A",0.13255244900916,"abu","Po"
"Passer_domesticus","A",0.634535406035955,"abu","Po"
"Passer_montanus","A",0.071235938358766,"abu","Po"
"Perisoreus_infaustus","A",0.345039313828267,"abu","Po"
"Phalacrocorax_carbo","A",0.314603847473949,"abu","Po"
"Phasianus_colchicus","A",0.458101213885543,"abu","Po"
"Phoenicurus_phoenicurus","A",0.506101515074215,"abu","Po"
"Phylloscopus_collybita","A",-0.0476417531917502,"abu","Po"
"Phylloscopus_sibilatrix","A",0.214688804453513,"abu","Po"
"Phylloscopus_trochilus","A",0.454989445577209,"abu","Po"
"Pica_pica","A",0.316015450776672,"abu","Po"
"Picus_viridis","A",-0.118424547995182,"abu","Po"
"Pluvialis_apricaria","A",0.735219776904623,"abu","Po"
"Podiceps_cristatus","A",0.405101618031115,"abu","Po"
"Prunella_modularis","A",0.44674718355479,"abu","Po"
"Pyrrhula_pyrrhula","A",0.0671893473363393,"abu","Po"
"Regulus_regulus","A",0.553714908342601,"abu","Po"
"Saxicola_rubetra","A",0.354818353132488,"abu","Po"
"Scolopax_rusticola","A",0.0628942376304233,"abu","Po"
"Sitta_europaea","A",0.315550636322031,"abu","Po"
"Sterna_hirundo","A",0.2447056716369,"abu","Po"
"Sturnus_vulgaris","A",0.609456406830753,"abu","Po"
"Sylvia_atricapilla","A",0.733599629108867,"abu","Po"
"Sylvia_borin","A",0.471723629860741,"abu","Po"
"Sylvia_communis","A",0.78587119221422,"abu","Po"
"Sylvia_curruca","A",0.408642861061773,"abu","Po"
"Tetrao_tetrix","A",0.0213695431734124,"abu","Po"
"Tetrao_urogallus","A",0.201358998395215,"abu","Po"
"Tringa_glareola","A",0.581046948669686,"abu","Po"
"Tringa_nebularia","A",0.429222425254509,"abu","Po"
"Tringa_ochropus","A",0.143879689475824,"abu","Po"
"Tringa_totanus","A",0.308282413955872,"abu","Po"
"Troglodytes_troglodytes","A",0.646164237455172,"abu","Po"
"Turdus_iliacus","A",0.500804130486893,"abu","Po"
"Turdus_merula","A",0.777998693008179,"abu","Po"
"Turdus_philomelos","A",0.612003560283442,"abu","Po"
"Turdus_pilaris","A",0.281319813412124,"abu","Po"
"Turdus_torquatus","A",0.624131931253712,"abu","Po"
"Turdus_viscivorus","A",0.398668099138572,"abu","Po"
"Vanellus_vanellus","A",0.430642494771272,"abu","Po"
"Acrocephalus_palustris","C",0.330453915687373,"pa","Po"
"Acrocephalus_schoenobaenus","C",0.150903144927117,"pa","Po"
"Acrocephalus_scirpaceus","C",-0.239207668479298,"pa","Po"
"Actitis_hypoleucos","C",0.111624574153335,"pa","Po"
"Aegithalos_caudatus","C",-0.0159963841652343,"pa","Po"
"Alauda_arvensis","C",-0.290416306678125,"pa","Po"
"Anas_crecca","C",-0.223363931625545,"pa","Po"
"Anas_platyrhynchos","C",0.015097798627341,"pa","Po"
"Anser_anser","C",0.440706610997569,"pa","Po"
"Anthus_pratensis","C",0.11581688482487,"pa","Po"
"Anthus_trivialis","C",-0.175368234701059,"pa","Po"
"Apus_apus","C",0.150010201464384,"pa","Po"
"Ardea_cinerea","C",-0.266075739955628,"pa","Po"
"Aythya_fuligula","C",-0.03786733258989,"pa","Po"
"Bonasa_bonasia","C",-0.297934928595805,"pa","Po"
"Branta_canadensis","C",-0.0226509970224661,"pa","Po"
"Bucephala_clangula","C",0.139908975017333,"pa","Po"
"Buteo_buteo","C",0.2047788375561,"pa","Po"
"Carduelis_cannabina","C",-0.212070123708745,"pa","Po"
"Carduelis_carduelis","C",0.368379507212575,"pa","Po"
"Carduelis_chloris","C",-0.0554043887782054,"pa","Po"
"Carduelis_flammea","C",0.0608564188285175,"pa","Po"
"Carduelis_spinus","C",-0.0199892781929751,"pa","Po"
"Carpodacus_erythrinus","C",0.199091982672318,"pa","Po"
"Certhia_familiaris","C",7.22232794811292e-05,"pa","Po"
"Coccothraustes_coccothraustes","C",0.173074046574401,"pa","Po"
"Columba_livia","C",0.280271056844668,"pa","Po"
"Columba_oenas","C",0.00980896356511282,"pa","Po"
"Columba_palumbus","C",-0.0300419366886156,"pa","Po"
"Corvus_corax","C",-0.0844119485196914,"pa","Po"
"Corvus_corone","C",0.190750763535893,"pa","Po"
"Corvus_monedula","C",0.224802318673588,"pa","Po"
"Cuculus_canorus","C",-0.0160031478185166,"pa","Po"
"Cygnus_cygnus","C",0.0250744383943143,"pa","Po"
"Cygnus_olor","C",0.0550512027011423,"pa","Po"
"Delichon_urbicum","C",-0.0425181179959135,"pa","Po"
"Dendrocopos_major","C",-0.0223741113117906,"pa","Po"
"Dryocopus_martius","C",0.102231177167334,"pa","Po"
"Emberiza_citrinella","C",-0.127912217412618,"pa","Po"
"Emberiza_rustica","C",0.0268335813843789,"pa","Po"
"Emberiza_schoeniclus","C",-0.0351892240743052,"pa","Po"
"Erithacus_rubecula","C",0.289211097501298,"pa","Po"
"Falco_tinnunculus","C",-0.156632272857651,"pa","Po"
"Ficedula_hypoleuca","C",0.0260476314678101,"pa","Po"
"Fringilla_coelebs","C",0.51843133698914,"pa","Po"
"Fringilla_montifringilla","C",0.369383035553709,"pa","Po"
"Fulica_atra","C",-0.204606576051731,"pa","Po"
"Gallinago_gallinago","C",-0.173984607275426,"pa","Po"
"Garrulus_glandarius","C",0.0211835720691122,"pa","Po"
"Gavia_arctica","C",-0.10631652109633,"pa","Po"
"Gavia_stellata","C",-0.0821315869441099,"pa","Po"
"Grus_grus","C",-0.00673554920279301,"pa","Po"
"Haematopus_ostralegus","C",-0.172143112285461,"pa","Po"
"Hippolais_icterina","C",0.013169977880327,"pa","Po"
"Hirundo_rustica","C",0.134663812096767,"pa","Po"
"Jynx_torquilla","C",-0.001892463903842,"pa","Po"
"Lagopus_lagopus","C",0.0504475847842115,"pa","Po"
"Lanius_collurio","C",0.048918331842001,"pa","Po"
"Larus_argentatus","C",0.0700137845175091,"pa","Po"
"Larus_canus","C",0.11537490903108,"pa","Po"
"Larus_marinus","C",-0.388032221374987,"pa","Po"
"Larus_ridibundus","C",0.147180933412769,"pa","Po"
"Loxia_curvirostra","C",-0.0177757946877508,"pa","Po"
"Loxia_pytyopsittacus","C",-0.039779665704257,"pa","Po"
"Lullula_arborea","C",0.106890654467949,"pa","Po"
"Luscinia_luscinia","C",-0.188775333089534,"pa","Po"
"Luscinia_svecica","C",0.320710148249245,"pa","Po"
"Mergus_merganser","C",0.270551288013286,"pa","Po"
"Motacilla_alba","C",0.235555029373795,"pa","Po"
"Motacilla_flava","C",0.264270762056832,"pa","Po"
"Muscicapa_striata","C",0.125183858585891,"pa","Po"
"Numenius_arquata","C",0.207781360079457,"pa","Po"
"Numenius_phaeopus","C",-0.247921708135754,"pa","Po"
"Oenanthe_oenanthe","C",0.150083611631448,"pa","Po"
"Pandion_haliaetus","C",0.0886659098094285,"pa","Po"
"Parus_ater","C",-0.0521604416580615,"pa","Po"
"Parus_caeruleus","C",-0.0896469110844598,"pa","Po"
"Parus_cristatus","C",-0.0379720076145678,"pa","Po"
"Parus_major","C",0.40355507872488,"pa","Po"
"Parus_montanus","C",0.0199319329106028,"pa","Po"
"Parus_palustris","C",-0.0291398706188839,"pa","Po"
"Passer_domesticus","C",0.107285054842498,"pa","Po"
"Passer_montanus","C",-0.131953173538278,"pa","Po"
"Perisoreus_infaustus","C",0.067926286380536,"pa","Po"
"Phalacrocorax_carbo","C",0.117188302360956,"pa","Po"
"Phasianus_colchicus","C",-0.0990948768299539,"pa","Po"
"Phoenicurus_phoenicurus","C",0.170690356045719,"pa","Po"
"Phylloscopus_collybita","C",0.0811250593037703,"pa","Po"
"Phylloscopus_sibilatrix","C",-0.0971914884804168,"pa","Po"
"Phylloscopus_trochilus","C",0.00867908858551546,"pa","Po"
"Pica_pica","C",-0.177336816164065,"pa","Po"
"Picus_viridis","C",-0.0109975122974276,"pa","Po"
"Pluvialis_apricaria","C",0.103395032663775,"pa","Po"
"Podiceps_cristatus","C",-0.0215960745513582,"pa","Po"
"Prunella_modularis","C",0.0135601344403818,"pa","Po"
"Pyrrhula_pyrrhula","C",0.155158881506092,"pa","Po"
"Regulus_regulus","C",-0.099663735155947,"pa","Po"
"Saxicola_rubetra","C",-0.0243704690124059,"pa","Po"
"Scolopax_rusticola","C",0.0609460866755967,"pa","Po"
"Sitta_europaea","C",0.020607237491144,"pa","Po"
"Sterna_hirundo","C",0.0348463879922666,"pa","Po"
"Sturnus_vulgaris","C",-0.0518964314448796,"pa","Po"
"Sylvia_atricapilla","C",0.262485626416075,"pa","Po"
"Sylvia_borin","C",0.162792604295747,"pa","Po"
"Sylvia_communis","C",0.00637431154309112,"pa","Po"
"Sylvia_curruca","C",0.172155767570536,"pa","Po"
"Tetrao_tetrix","C",0.0299520307405881,"pa","Po"
"Tetrao_urogallus","C",0.0439127266713035,"pa","Po"
"Tringa_glareola","C",0.0560105149726399,"pa","Po"
"Tringa_nebularia","C",0.160368263165106,"pa","Po"
"Tringa_ochropus","C",0.0569464684504349,"pa","Po"
"Tringa_totanus","C",-0.0495141181056964,"pa","Po"
"Troglodytes_troglodytes","C",0.0688996586893074,"pa","Po"
"Turdus_iliacus","C",0.0160716947425443,"pa","Po"
"Turdus_merula","C",0.3652394685519,"pa","Po"
"Turdus_philomelos","C",0.162073691587193,"pa","Po"
"Turdus_pilaris","C",-0.00486356309435039,"pa","Po"
"Turdus_torquatus","C",-0.253696420598523,"pa","Po"
"Turdus_viscivorus","C",-0.0709129545257411,"pa","Po"
"Vanellus_vanellus","C",-0.00691209099646346,"pa","Po"
"Acrocephalus_palustris","B",0.814384760018327,"pa","Po"
"Acrocephalus_schoenobaenus","B",0.343795541206452,"pa","Po"
"Acrocephalus_scirpaceus","B",0.347446628630189,"pa","Po"
"Actitis_hypoleucos","B",0.123778455828812,"pa","Po"
"Aegithalos_caudatus","B",0.406817165046099,"pa","Po"
"Alauda_arvensis","B",0.839919621380053,"pa","Po"
"Anas_crecca","B",0.297743657187451,"pa","Po"
"Anas_platyrhynchos","B",0.613580346414303,"pa","Po"
"Anser_anser","B",0.73519198071817,"pa","Po"
"Anthus_pratensis","B",0.631997358929035,"pa","Po"
"Anthus_trivialis","B",0.45529445845115,"pa","Po"
"Apus_apus","B",0.625082206366039,"pa","Po"
"Ardea_cinerea","B",0.359585726523779,"pa","Po"
"Aythya_fuligula","B",0.550432056795117,"pa","Po"
"Bonasa_bonasia","B",0.355329193507464,"pa","Po"
"Branta_canadensis","B",0.429698388557481,"pa","Po"
"Bucephala_clangula","B",0.285521753612376,"pa","Po"
"Buteo_buteo","B",0.613061857406585,"pa","Po"
"Carduelis_cannabina","B",0.786448370133852,"pa","Po"
"Carduelis_carduelis","B",0.618403357431965,"pa","Po"
"Carduelis_chloris","B",0.733114411027676,"pa","Po"
"Carduelis_flammea","B",0.645309828510527,"pa","Po"
"Carduelis_spinus","B",0.544329537685619,"pa","Po"
"Carpodacus_erythrinus","B",0.341167932721481,"pa","Po"
"Certhia_familiaris","B",0.595608615057464,"pa","Po"
"Coccothraustes_coccothraustes","B",0.671787358000446,"pa","Po"
"Columba_livia","B",0.392967071516907,"pa","Po"
"Columba_oenas","B",0.430730442225793,"pa","Po"
"Columba_palumbus","B",0.837930626964858,"pa","Po"
"Corvus_corax","B",0.0979995240204973,"pa","Po"
"Corvus_corone","B",0.701251239403166,"pa","Po"
"Corvus_monedula","B",0.803220217979043,"pa","Po"
"Cuculus_canorus","B",0.215548237993512,"pa","Po"
"Cygnus_cygnus","B",0.285967413137273,"pa","Po"
"Cygnus_olor","B",0.775668211607303,"pa","Po"
"Delichon_urbicum","B",0.640051646832784,"pa","Po"
"Dendrocopos_major","B",0.674666068339529,"pa","Po"
"Dryocopus_martius","B",0.584527607489707,"pa","Po"
"Emberiza_citrinella","B",0.805427123810719,"pa","Po"
"Emberiza_rustica","B",0.492471186897429,"pa","Po"
"Emberiza_schoeniclus","B",0.223754262706823,"pa","Po"
"Erithacus_rubecula","B",0.662942910263791,"pa","Po"
"Falco_tinnunculus","B",0.190366643740338,"pa","Po"
"Ficedula_hypoleuca","B",0.46190214861804,"pa","Po"
"Fringilla_coelebs","B",0.823945694673772,"pa","Po"
"Fringilla_montifringilla","B",0.828978866599341,"pa","Po"
"Fulica_atra","B",0.494757051755218,"pa","Po"
"Gallinago_gallinago","B",0.376081042575161,"pa","Po"
"Garrulus_glandarius","B",0.633194876907134,"pa","Po"
"Gavia_arctica","B",0.161298621840159,"pa","Po"
"Gavia_stellata","B",0.100009624170822,"pa","Po"
"Grus_grus","B",0.430600839387139,"pa","Po"
"Haematopus_ostralegus","B",0.690086523916721,"pa","Po"
"Hippolais_icterina","B",0.460582270109665,"pa","Po"
"Hirundo_rustica","B",0.70857602653327,"pa","Po"
"Jynx_torquilla","B",0.179594055272804,"pa","Po"
"Lagopus_lagopus","B",0.740121095843086,"pa","Po"
"Lanius_collurio","B",0.523991873468892,"pa","Po"
"Larus_argentatus","B",0.733094993406604,"pa","Po"
"Larus_canus","B",0.420027530619969,"pa","Po"
"Larus_marinus","B",0.782851504938432,"pa","Po"
"Larus_ridibundus","B",0.694282478619986,"pa","Po"
"Loxia_curvirostra","B",0.574815496386156,"pa","Po"
"Loxia_pytyopsittacus","B",0.404041682012156,"pa","Po"
"Lullula_arborea","B",0.40619453602284,"pa","Po"
"Luscinia_luscinia","B",0.654403331552148,"pa","Po"
"Luscinia_svecica","B",0.683355782106056,"pa","Po"
"Mergus_merganser","B",0.545632043762322,"pa","Po"
"Motacilla_alba","B",0.772446682881787,"pa","Po"
"Motacilla_flava","B",0.54511447672112,"pa","Po"
"Muscicapa_striata","B",0.312177312570552,"pa","Po"
"Numenius_arquata","B",0.295820432880897,"pa","Po"
"Numenius_phaeopus","B",0.727815133284656,"pa","Po"
"Oenanthe_oenanthe","B",0.642309086824324,"pa","Po"
"Pandion_haliaetus","B",0.248727866371823,"pa","Po"
"Parus_ater","B",0.678641472415264,"pa","Po"
"Parus_caeruleus","B",0.760607617874749,"pa","Po"
"Parus_cristatus","B",0.566398958033901,"pa","Po"
"Parus_major","B",0.828706470788397,"pa","Po"
"Parus_montanus","B",0.488782710430014,"pa","Po"
"Parus_palustris","B",0.502297608608188,"pa","Po"
"Passer_domesticus","B",0.56156097974081,"pa","Po"
"Passer_montanus","B",0.666164960864547,"pa","Po"
"Perisoreus_infaustus","B",0.717615846567533,"pa","Po"
"Phalacrocorax_carbo","B",0.790909209941662,"pa","Po"
"Phasianus_colchicus","B",0.703063507642786,"pa","Po"
"Phoenicurus_phoenicurus","B",0.377293524701436,"pa","Po"
"Phylloscopus_collybita","B",0.144844920960493,"pa","Po"
"Phylloscopus_sibilatrix","B",0.531483524022017,"pa","Po"
"Phylloscopus_trochilus","B",0.164357994660111,"pa","Po"
"Pica_pica","B",0.706446123206585,"pa","Po"
"Picus_viridis","B",0.468253721523115,"pa","Po"
"Pluvialis_apricaria","B",0.641458487154033,"pa","Po"
"Podiceps_cristatus","B",0.254299492133076,"pa","Po"
"Prunella_modularis","B",0.350870113806307,"pa","Po"
"Pyrrhula_pyrrhula","B",0.432025160679967,"pa","Po"
"Regulus_regulus","B",0.698606690335954,"pa","Po"
"Saxicola_rubetra","B",0.546801238997233,"pa","Po"
"Scolopax_rusticola","B",0.206930536994486,"pa","Po"
"Sitta_europaea","B",0.633533670920923,"pa","Po"
"Sterna_hirundo","B",0.279564905199539,"pa","Po"
"Sturnus_vulgaris","B",0.81627165018881,"pa","Po"
"Sylvia_atricapilla","B",0.879885769303497,"pa","Po"
"Sylvia_borin","B",0.752714026299865,"pa","Po"
"Sylvia_communis","B",0.765851765942443,"pa","Po"
"Sylvia_curruca","B",0.681616652626101,"pa","Po"
"Tetrao_tetrix","B",0.394122064394023,"pa","Po"
"Tetrao_urogallus","B",0.524307030473143,"pa","Po"
"Tringa_glareola","B",0.740553344059666,"pa","Po"
"Tringa_nebularia","B",0.78214886035304,"pa","Po"
"Tringa_ochropus","B",0.601109541958411,"pa","Po"
"Tringa_totanus","B",0.530401824954388,"pa","Po"
"Troglodytes_troglodytes","B",0.789813485484113,"pa","Po"
"Turdus_iliacus","B",0.596088431289855,"pa","Po"
"Turdus_merula","B",0.87468485417208,"pa","Po"
"Turdus_philomelos","B",0.555405795838182,"pa","Po"
"Turdus_pilaris","B",0.287762144869108,"pa","Po"
"Turdus_torquatus","B",0.957934667772157,"pa","Po"
"Turdus_viscivorus","B",0.54783204565843,"pa","Po"
"Vanellus_vanellus","B",0.699466813318454,"pa","Po"
"Acrocephalus_palustris","A",0.815310701797898,"pa","Po"
"Acrocephalus_schoenobaenus","A",0.316354945947502,"pa","Po"
"Acrocephalus_scirpaceus","A",0.426461208419369,"pa","Po"
"Actitis_hypoleucos","A",0.162839364805504,"pa","Po"
"Aegithalos_caudatus","A",0.398826614877077,"pa","Po"
"Alauda_arvensis","A",0.856491706991893,"pa","Po"
"Anas_crecca","A",0.334301445915925,"pa","Po"
"Anas_platyrhynchos","A",0.656324444520454,"pa","Po"
"Anser_anser","A",0.728045460410516,"pa","Po"
"Anthus_pratensis","A",0.683297361091378,"pa","Po"
"Anthus_trivialis","A",0.552662024899032,"pa","Po"
"Apus_apus","A",0.630062713852386,"pa","Po"
"Ardea_cinerea","A",0.347467481923332,"pa","Po"
"Aythya_fuligula","A",0.598472538487798,"pa","Po"
"Bonasa_bonasia","A",0.362723637431774,"pa","Po"
"Branta_canadensis","A",0.504047364463231,"pa","Po"
"Bucephala_clangula","A",0.365070804360273,"pa","Po"
"Buteo_buteo","A",0.6492683873279,"pa","Po"
"Carduelis_cannabina","A",0.830083810873232,"pa","Po"
"Carduelis_carduelis","A",0.617836942888691,"pa","Po"
"Carduelis_chloris","A",0.767734537597663,"pa","Po"
"Carduelis_flammea","A",0.647372265711626,"pa","Po"
"Carduelis_spinus","A",0.570947747079302,"pa","Po"
"Carpodacus_erythrinus","A",0.21262755624317,"pa","Po"
"Certhia_familiaris","A",0.610406874658294,"pa","Po"
"Coccothraustes_coccothraustes","A",0.659275631647507,"pa","Po"
"Columba_livia","A",0.364083231073811,"pa","Po"
"Columba_oenas","A",0.509320731922818,"pa","Po"
"Columba_palumbus","A",0.87182161384492,"pa","Po"
"Corvus_corax","A",0.158285173537578,"pa","Po"
"Corvus_corone","A",0.716262662062944,"pa","Po"
"Corvus_monedula","A",0.829739277254358,"pa","Po"
"Cuculus_canorus","A",0.283757156930224,"pa","Po"
"Cygnus_cygnus","A",0.331661033782618,"pa","Po"
"Cygnus_olor","A",0.796757107223936,"pa","Po"
"Delichon_urbicum","A",0.582067565630042,"pa","Po"
"Dendrocopos_major","A",0.67561742557485,"pa","Po"
"Dryocopus_martius","A",0.636799200057795,"pa","Po"
"Emberiza_citrinella","A",0.84010028810285,"pa","Po"
"Emberiza_rustica","A",0.570955714312032,"pa","Po"
"Emberiza_schoeniclus","A",0.258245731879823,"pa","Po"
"Erithacus_rubecula","A",0.676291180776484,"pa","Po"
"Falco_tinnunculus","A",0.177257833295892,"pa","Po"
"Ficedula_hypoleuca","A",0.433590804529071,"pa","Po"
"Fringilla_coelebs","A",0.84046194902722,"pa","Po"
"Fringilla_montifringilla","A",0.82702847166212,"pa","Po"
"Fulica_atra","A",0.550794259377859,"pa","Po"
"Gallinago_gallinago","A",0.436535336769468,"pa","Po"
